,Article,Predictions,Labels,Logit_real(0),Logit_fake(1)
2795,2795,0,0,3.4093194007873535,-3.812643051147461
2796,2796,0,0,3.211007833480835,-3.672351598739624
2797,2797,0,0,3.846419095993042,-4.4819722175598145
2798,2798,0,0,3.7532315254211426,-4.333126068115234
2799,2799,0,0,3.6617250442504883,-4.152300834655762
2800,2800,0,0,2.436210870742798,-2.7323803901672363
2801,2801,0,0,3.556149959564209,-4.140204429626465
2802,2802,0,0,3.4201645851135254,-3.873258113861084
2803,2803,0,0,2.925959587097168,-3.2954306602478027
2804,2804,0,0,2.6472859382629395,-2.9922096729278564
2805,2805,0,0,2.976966381072998,-3.4026620388031006
2806,2806,0,0,3.918701171875,-4.597925186157227
2807,2807,0,1,2.0537593364715576,-2.1463799476623535
2808,2808,0,0,3.5460166931152344,-4.197543144226074
2809,2809,0,0,3.352499008178711,-3.7685041427612305
2810,2810,0,0,3.9089136123657227,-4.611956596374512
2811,2811,0,0,3.8432555198669434,-4.494814395904541
2812,2812,0,0,3.974191665649414,-4.676388740539551
2813,2813,0,0,3.678800106048584,-4.342790603637695
2814,2814,0,0,3.689915180206299,-4.341969966888428
2815,2815,0,0,3.3087644577026367,-3.779467821121216
2816,2816,0,0,3.034665584564209,-3.404266834259033
2817,2817,1,1,-0.27380961179733276,0.3660169839859009
2818,2818,1,1,-3.799124002456665,4.632680892944336
2819,2819,0,0,3.647618532180786,-4.220781326293945
2820,2820,0,1,1.3057395219802856,-1.3162264823913574
2821,2821,0,0,2.6396892070770264,-2.9482803344726562
2822,2822,1,1,-3.798428535461426,4.633607864379883
2823,2823,0,0,3.717087745666504,-4.269934177398682
2824,2824,0,0,3.8013288974761963,-4.42532205581665
2825,2825,0,0,3.6489009857177734,-4.244093418121338
2826,2826,0,0,3.773703098297119,-4.330657958984375
2827,2827,0,0,3.8319733142852783,-4.419116973876953
2828,2828,0,0,1.337538719177246,-1.3404427766799927
2829,2829,0,0,3.676999568939209,-4.298458099365234
2830,2830,0,0,3.7474637031555176,-4.326412200927734
2831,2831,0,0,1.2814244031906128,-1.3216999769210815
2832,2832,0,0,3.8796491622924805,-4.491388320922852
2833,2833,0,0,3.0304555892944336,-3.4158482551574707
2834,2834,0,0,3.9102962017059326,-4.588918685913086
2835,2835,0,0,0.9585110545158386,-1.0261831283569336
2836,2836,0,0,0.9585110545158386,-1.0261831283569336
2837,2837,0,0,2.9279978275299072,-3.2808101177215576
2838,2838,0,0,2.0815086364746094,-2.3850793838500977
2839,2839,0,0,2.612903118133545,-2.8159241676330566
2840,2840,1,0,-0.776634693145752,0.8820187449455261
2841,2841,1,1,-0.07707038521766663,0.1878279596567154
2842,2842,0,0,3.719773292541504,-4.30197811126709
2843,2843,0,0,3.589862823486328,-4.254936218261719
2844,2844,0,0,3.7881369590759277,-4.382768630981445
2845,2845,0,0,3.601081371307373,-4.314328193664551
2846,2846,0,0,1.0000964403152466,-1.0165899991989136
2847,2847,1,1,-2.4088826179504395,2.7913408279418945
2848,2848,1,1,-3.7019381523132324,4.531589984893799
2849,2849,0,0,3.4915285110473633,-4.030479431152344
2850,2850,0,0,3.4722304344177246,-4.095791339874268
2851,2851,0,0,3.6662817001342773,-4.24481201171875
2852,2852,0,0,3.690372943878174,-4.286188125610352
2853,2853,0,0,3.9228155612945557,-4.5294084548950195
2854,2854,1,0,-1.4813532829284668,1.6457098722457886
2855,2855,1,0,-0.7296203374862671,0.9120585322380066
2856,2856,0,0,3.6253745555877686,-4.196752548217773
2857,2857,0,0,3.0798394680023193,-3.3111448287963867
2858,2858,0,0,3.203395366668701,-3.696566104888916
2859,2859,0,0,3.22406268119812,-3.628185749053955
2860,2860,0,0,1.971705436706543,-2.0623106956481934
2861,2861,1,1,-3.6194376945495605,4.482083320617676
2862,2862,1,1,-2.3531503677368164,2.818523406982422
2863,2863,0,0,3.5477936267852783,-4.067841529846191
2864,2864,1,0,-0.7273215055465698,0.7971382737159729
2865,2865,0,0,3.810408115386963,-4.393782615661621
2866,2866,1,1,-1.734765887260437,2.1312358379364014
2867,2867,1,0,-0.41696587204933167,0.3782111704349518
2868,2868,0,0,3.3941996097564697,-3.8693108558654785
2869,2869,0,1,0.8612685799598694,-0.7715150713920593
2870,2870,1,0,-0.7626698017120361,1.0651087760925293
2871,2871,0,0,0.17289844155311584,-0.13683351874351501
2872,2872,0,0,3.159010410308838,-3.538693428039551
2873,2873,1,1,-3.2313179969787598,3.93210506439209
2874,2874,1,0,-2.1928186416625977,2.624359607696533
2875,2875,0,0,3.698697090148926,-4.307229995727539
2876,2876,1,1,-3.2948851585388184,3.9531447887420654
2877,2877,1,1,-3.7584517002105713,4.573912620544434
2878,2878,0,0,2.3462636470794678,-2.667989492416382
2879,2879,0,0,3.3770956993103027,-3.8771979808807373
2880,2880,1,0,-0.5562100410461426,0.548396646976471
2881,2881,0,0,3.291579246520996,-3.8180713653564453
2882,2882,0,0,3.8120782375335693,-4.451638221740723
2883,2883,0,0,3.045644521713257,-3.417602062225342
2884,2884,0,0,3.583857536315918,-4.212315082550049
2885,2885,1,1,-3.6961705684661865,4.506335258483887
2886,2886,0,1,2.713737726211548,-3.1114187240600586
2887,2887,0,0,3.966886043548584,-4.641212463378906
2888,2888,0,0,3.662435531616211,-4.220165252685547
2889,2889,0,0,0.8340508937835693,-0.9239494800567627
2890,2890,0,0,3.6635894775390625,-4.276793479919434
2891,2891,1,1,-2.800906181335449,3.2213079929351807
2892,2892,1,1,-3.120065212249756,3.781630277633667
2893,2893,0,0,3.240854263305664,-3.8060684204101562
2894,2894,0,0,3.425542116165161,-3.9421849250793457
2895,2895,0,0,1.9356485605239868,-2.0324161052703857
2896,2896,0,0,3.4529263973236084,-3.9848480224609375
2897,2897,1,1,-1.2935771942138672,1.4250277280807495
2898,2898,1,0,-2.966670513153076,3.5408618450164795
2899,2899,0,1,3.5507588386535645,-4.053218364715576
2900,2900,1,0,-0.3062549829483032,0.3207038342952728
2901,2901,0,0,2.1860718727111816,-2.275421619415283
2902,2902,1,1,-3.7758054733276367,4.622439384460449
2903,2903,1,1,-2.065899610519409,2.4489493370056152
2904,2904,0,0,3.451000928878784,-3.9328560829162598
2905,2905,0,0,1.4413084983825684,-1.398336410522461
2906,2906,1,1,-3.2557296752929688,3.888371229171753
2907,2907,0,0,3.8051440715789795,-4.48798942565918
2908,2908,0,0,2.809250593185425,-3.180661678314209
2909,2909,0,0,3.190524101257324,-3.5598878860473633
2910,2910,1,0,-0.29619112610816956,0.3268471658229828
2911,2911,0,0,3.1185669898986816,-3.5253870487213135
2912,2912,0,0,3.0904836654663086,-3.4985737800598145
2913,2913,0,0,3.805543899536133,-4.465662956237793
2914,2914,0,0,1.9575872421264648,-2.1283795833587646
2915,2915,0,1,1.3834362030029297,-1.409956932067871
2916,2916,0,0,3.2518906593322754,-3.6326966285705566
2917,2917,0,0,3.845186710357666,-4.46327018737793
2918,2918,1,1,-3.177495002746582,3.7885537147521973
2919,2919,0,0,3.882256031036377,-4.561908721923828
2920,2920,1,1,-3.1439971923828125,3.887937545776367
2921,2921,0,0,3.416980743408203,-3.897834062576294
2922,2922,0,0,3.7532055377960205,-4.321425437927246
2923,2923,1,1,-1.6801581382751465,1.9193816184997559
2924,2924,0,0,2.6177902221679688,-2.978269100189209
2925,2925,0,0,3.7674007415771484,-4.457464694976807
2926,2926,1,0,-1.461543083190918,1.6942715644836426
2927,2927,1,0,-2.371062755584717,2.6939640045166016
2928,2928,0,0,1.6632827520370483,-1.7859174013137817
2929,2929,0,0,3.6725568771362305,-4.338849067687988
2930,2930,0,0,2.89011812210083,-3.2594025135040283
2931,2931,0,0,3.5022189617156982,-4.094989776611328
2932,2932,0,0,3.6503047943115234,-4.262875080108643
2933,2933,0,0,1.5181362628936768,-1.5946598052978516
2934,2934,1,1,-3.60892391204834,4.3162312507629395
2935,2935,0,0,1.2802925109863281,-1.3071296215057373
2936,2936,0,0,3.8290860652923584,-4.435698509216309
2937,2937,0,0,3.5653276443481445,-4.156617641448975
2938,2938,1,1,-3.2205452919006348,4.015994071960449
2939,2939,0,1,2.759338855743408,-2.9940524101257324
2940,2940,1,0,0.014352574944496155,0.052894361317157745
2941,2941,0,0,1.495986819267273,-1.5097520351409912
2942,2942,0,0,3.8176093101501465,-4.497988700866699
2943,2943,0,0,0.7124834060668945,-0.6353083252906799
2944,2944,0,0,3.641716480255127,-4.262747764587402
2945,2945,0,0,3.5926859378814697,-4.149165153503418
2946,2946,0,0,3.1634936332702637,-3.6378121376037598
2947,2947,1,1,-3.7549304962158203,4.533184051513672
2948,2948,0,0,3.468620538711548,-3.982046127319336
2949,2949,1,0,-1.0383150577545166,1.1582680940628052
2950,2950,0,0,3.4773964881896973,-3.971872568130493
2951,2951,0,0,3.656296730041504,-4.217891693115234
2952,2952,0,0,2.012012243270874,-2.211015224456787
2953,2953,0,0,3.5528364181518555,-4.085955619812012
2954,2954,0,0,3.8907299041748047,-4.548969745635986
2955,2955,0,0,3.689566135406494,-4.2456769943237305
2956,2956,0,0,3.715756416320801,-4.370360374450684
2957,2957,1,1,-3.555558919906616,4.347372055053711
2958,2958,0,1,0.4160931706428528,-0.40331539511680603
2959,2959,0,0,3.8998119831085205,-4.578486442565918
2960,2960,0,0,3.3724608421325684,-3.899510383605957
2961,2961,1,0,-0.0866207480430603,0.10722921043634415
2962,2962,0,1,3.6706526279449463,-4.199105739593506
2963,2963,0,0,3.2980008125305176,-3.778994560241699
2964,2964,1,1,-3.0758891105651855,3.63724422454834
2965,2965,1,1,-2.8881678581237793,3.429882049560547
2966,2966,0,0,3.567110061645508,-4.132558822631836
2967,2967,0,0,3.4714818000793457,-4.075283050537109
2968,2968,0,0,3.9395971298217773,-4.645249843597412
2969,2969,0,0,3.704270362854004,-4.235208511352539
2970,2970,0,0,1.4200248718261719,-1.5504534244537354
2971,2971,0,0,2.9024808406829834,-3.343991279602051
2972,2972,0,1,1.090860366821289,-1.090407371520996
2973,2973,1,1,-3.623806953430176,4.462948799133301
2974,2974,0,0,3.9369237422943115,-4.670924186706543
2975,2975,0,0,3.385443687438965,-3.893547534942627
2976,2976,0,0,3.880155563354492,-4.515270233154297
2977,2977,0,1,0.8559607267379761,-0.8908960819244385
2978,2978,0,1,3.725839614868164,-4.324161529541016
2979,2979,0,1,3.316882610321045,-3.685015916824341
2980,2980,0,0,3.7652859687805176,-4.374086380004883
2981,2981,0,0,2.4687318801879883,-2.650132179260254
2982,2982,0,0,3.151744842529297,-3.5237793922424316
2983,2983,0,0,3.951988697052002,-4.595023155212402
2984,2984,1,0,-0.816824197769165,1.0061194896697998
2985,2985,0,0,1.1191941499710083,-1.2209583520889282
2986,2986,0,0,0.27464887499809265,-0.32635101675987244
2987,2987,1,1,-1.391946792602539,1.6717045307159424
2988,2988,1,1,-2.9655139446258545,3.4848315715789795
2989,2989,0,0,3.3351845741271973,-3.7624430656433105
2990,2990,0,0,3.0387191772460938,-3.4860644340515137
2991,2991,0,0,3.85912823677063,-4.465203285217285
2992,2992,0,0,3.4342455863952637,-4.024665355682373
2993,2993,0,0,2.666032314300537,-3.022240161895752
2994,2994,0,0,3.299579620361328,-3.724276542663574
2995,2995,1,1,-3.7740423679351807,4.59506893157959
2996,2996,0,0,1.358045220375061,-1.3882110118865967
2997,2997,0,0,3.858234405517578,-4.483851909637451
2998,2998,0,0,3.9606587886810303,-4.668280601501465
2999,2999,0,0,0.6943908929824829,-0.7033029198646545
3000,3000,0,0,3.4351396560668945,-3.910573959350586
3001,3001,0,0,3.6926321983337402,-4.38933801651001
3002,3002,0,0,3.4906363487243652,-3.9666786193847656
3003,3003,1,1,-3.3582122325897217,4.1167893409729
3004,3004,0,0,3.972102642059326,-4.622254371643066
3005,3005,0,0,3.4130749702453613,-3.8564858436584473
3006,3006,1,0,-0.22049501538276672,0.10517964512109756
3007,3007,0,0,3.550147533416748,-4.095144271850586
3008,3008,0,0,3.7016124725341797,-4.343814373016357
3009,3009,0,0,3.496272087097168,-4.00117826461792
3010,3010,0,0,2.7807421684265137,-3.139075756072998
3011,3011,0,0,1.2070164680480957,-1.2298038005828857
3012,3012,1,1,-3.0064635276794434,3.4995851516723633
3013,3013,0,0,3.8214125633239746,-4.434046268463135
3014,3014,0,1,1.164339303970337,-1.312086582183838
3015,3015,0,1,2.6016976833343506,-2.903547525405884
3016,3016,1,1,-3.772897720336914,4.660852432250977
3017,3017,1,1,-3.570509433746338,4.315020561218262
3018,3018,0,0,3.238826274871826,-3.729877471923828
3019,3019,0,0,2.9078803062438965,-3.446605920791626
3020,3020,0,0,0.11281619220972061,-0.18687601387500763
3021,3021,0,1,3.467061996459961,-3.971780300140381
3022,3022,0,0,3.3899593353271484,-3.919313430786133
3023,3023,1,1,-3.513801097869873,4.275600910186768
3024,3024,0,0,3.65712308883667,-4.235178470611572
3025,3025,0,0,3.821816921234131,-4.4581379890441895
3026,3026,0,0,3.6931052207946777,-4.2293548583984375
3027,3027,0,0,3.7673416137695312,-4.38864803314209
3028,3028,0,0,1.6917201280593872,-1.929117202758789
3029,3029,0,0,1.3839548826217651,-1.2655125856399536
3030,3030,0,0,3.6593265533447266,-4.231534004211426
3031,3031,1,1,-0.9836165308952332,1.2448737621307373
3032,3032,1,1,-3.576439380645752,4.34045934677124
3033,3033,0,0,3.772028923034668,-4.377439022064209
3034,3034,1,1,-3.5361061096191406,4.191423416137695
3035,3035,0,0,3.858774185180664,-4.569005489349365
3036,3036,0,0,3.847097635269165,-4.510720252990723
3037,3037,0,0,1.2374696731567383,-1.3906941413879395
3038,3038,0,0,0.9746907949447632,-0.8805257081985474
3039,3039,0,1,2.6662111282348633,-2.963815689086914
3040,3040,0,0,3.7510204315185547,-4.308206558227539
3041,3041,0,0,3.7917251586914062,-4.384400367736816
3042,3042,0,0,3.5076651573181152,-4.056368827819824
3043,3043,0,0,3.2943339347839355,-3.670999526977539
3044,3044,0,0,0.5967674255371094,-0.658856987953186
3045,3045,0,0,3.340066909790039,-3.8711512088775635
3046,3046,0,0,3.586881637573242,-4.146106243133545
3047,3047,0,0,0.06165671348571777,-0.17090502381324768
3048,3048,0,0,3.881687641143799,-4.572540283203125
3049,3049,0,0,3.1863934993743896,-3.5990257263183594
3050,3050,1,1,-3.797032356262207,4.620025634765625
3051,3051,0,0,3.247396469116211,-3.6981914043426514
3052,3052,0,0,3.7655067443847656,-4.340946197509766
3053,3053,0,0,3.4822933673858643,-3.997584581375122
3054,3054,1,1,-3.5764169692993164,4.352006912231445
3055,3055,0,0,3.1821041107177734,-3.69037127494812
3056,3056,1,1,-2.616736888885498,3.1795973777770996
3057,3057,0,0,2.0724809169769287,-2.227231979370117
3058,3058,0,0,0.9585110545158386,-1.0261831283569336
3059,3059,1,0,-0.6958271265029907,0.8054527640342712
3060,3060,0,0,3.719442844390869,-4.256435394287109
3061,3061,0,0,2.932929515838623,-3.323796510696411
3062,3062,0,0,3.5140480995178223,-4.084676742553711
3063,3063,0,0,3.7747297286987305,-4.392107009887695
3064,3064,0,0,3.597182512283325,-4.135897636413574
3065,3065,0,0,3.951932430267334,-4.644991874694824
3066,3066,0,1,3.4645020961761475,-4.018459796905518
3067,3067,0,1,1.9312498569488525,-2.0341763496398926
3068,3068,0,0,3.7115120887756348,-4.3529791831970215
3069,3069,0,0,1.3212299346923828,-1.4446995258331299
3070,3070,0,0,3.7353434562683105,-4.431824684143066
3071,3071,0,0,3.4247844219207764,-4.003277778625488
3072,3072,0,0,3.857102155685425,-4.447482585906982
3073,3073,0,0,3.8743860721588135,-4.472760200500488
3074,3074,0,0,3.8803553581237793,-4.49763298034668
3075,3075,0,0,3.359092950820923,-3.806196451187134
3076,3076,1,1,-1.6547353267669678,1.9750733375549316
3077,3077,0,0,3.843306064605713,-4.522757530212402
3078,3078,1,0,-1.4038336277008057,1.573049783706665
3079,3079,0,1,3.279582977294922,-3.7564234733581543
3080,3080,0,0,3.681731700897217,-4.282517433166504
3081,3081,0,0,3.680344343185425,-4.289074897766113
3082,3082,0,0,2.3017520904541016,-2.4287314414978027
3083,3083,0,0,1.3424534797668457,-1.3065367937088013
3084,3084,0,0,3.2542853355407715,-3.6574530601501465
3085,3085,0,0,3.392470359802246,-3.832385540008545
3086,3086,0,0,3.669766426086426,-4.298637390136719
3087,3087,0,0,3.7189459800720215,-4.308294296264648
3088,3088,0,0,2.186748743057251,-2.4768900871276855
3089,3089,0,0,3.359927177429199,-3.8340775966644287
3090,3090,0,0,3.5087060928344727,-4.031093120574951
3091,3091,0,0,3.7356791496276855,-4.298532009124756
3092,3092,0,0,3.753396987915039,-4.407692909240723
3093,3093,1,1,-0.9156963229179382,0.9970971941947937
3094,3094,0,0,3.441326141357422,-3.931720495223999
3095,3095,0,0,1.4796189069747925,-1.5373204946517944
3096,3096,0,0,3.8713455200195312,-4.53443717956543
3097,3097,1,1,-2.5294957160949707,2.9788098335266113
3098,3098,1,1,-3.76008939743042,4.58167839050293
3099,3099,0,0,3.706145763397217,-4.397754669189453
3100,3100,0,1,0.8208802938461304,-0.8636367321014404
3101,3101,0,0,3.326317071914673,-3.745990753173828
3102,3102,0,0,3.690255641937256,-4.148421287536621
3103,3103,0,0,3.478820562362671,-4.090753555297852
3104,3104,0,0,1.5986518859863281,-1.6508584022521973
3105,3105,1,1,-0.824506402015686,0.9398475289344788
3106,3106,1,1,-1.633677363395691,2.0024640560150146
3107,3107,1,1,-3.2126448154449463,3.9592032432556152
3108,3108,0,0,3.0358266830444336,-3.3370914459228516
3109,3109,0,0,3.6816673278808594,-4.2832136154174805
3110,3110,0,0,3.8220200538635254,-4.477291584014893
3111,3111,0,0,1.8946131467819214,-2.196772336959839
3112,3112,0,0,3.882059097290039,-4.4832353591918945
3113,3113,0,0,3.4918932914733887,-4.03029727935791
3114,3114,0,0,3.597034215927124,-4.175844192504883
3115,3115,0,0,3.2600932121276855,-3.6102757453918457
3116,3116,0,1,1.6016255617141724,-1.7668201923370361
3117,3117,0,0,3.5493154525756836,-4.0919952392578125
3118,3118,0,0,3.783994674682617,-4.429830551147461
3119,3119,0,0,2.2700419425964355,-2.5757124423980713
3120,3120,0,0,3.836040496826172,-4.501829147338867
3121,3121,0,0,3.899416446685791,-4.531556129455566
3122,3122,1,0,-3.3443400859832764,3.953646421432495
3123,3123,0,0,3.605287551879883,-4.18280029296875
3124,3124,0,0,3.7981696128845215,-4.413276672363281
3125,3125,0,0,3.0211081504821777,-3.3405508995056152
3126,3126,0,0,3.8780081272125244,-4.623152732849121
3127,3127,1,1,-0.7633639574050903,0.8949736952781677
3128,3128,0,0,1.424163579940796,-1.468582272529602
3129,3129,1,1,-1.624563455581665,1.846876859664917
3130,3130,0,0,3.5878050327301025,-4.155360221862793
3131,3131,0,0,1.6635057926177979,-1.7386749982833862
3132,3132,0,0,4.0208892822265625,-4.766510009765625
3133,3133,0,0,3.919062614440918,-4.580508232116699
3134,3134,0,0,2.873234510421753,-3.216905117034912
3135,3135,0,0,3.1663503646850586,-3.6262640953063965
3136,3136,1,1,-3.663114070892334,4.440394878387451
3137,3137,0,0,1.5853450298309326,-1.6361093521118164
3138,3138,0,0,3.148468017578125,-3.6275877952575684
3139,3139,0,0,3.6072707176208496,-4.174537181854248
3140,3140,1,1,-3.570509433746338,4.315020561218262
3141,3141,0,0,3.691007375717163,-4.269402027130127
3142,3142,1,1,-3.074857234954834,3.6902942657470703
3143,3143,0,0,3.386730432510376,-3.834777593612671
3144,3144,0,0,3.39017915725708,-3.9023776054382324
3145,3145,0,1,3.2213170528411865,-3.633592367172241
3146,3146,1,1,-0.34575924277305603,0.5162513852119446
3147,3147,1,0,-3.361833095550537,4.043267250061035
3148,3148,0,0,2.069913387298584,-2.2730774879455566
3149,3149,0,0,1.4442453384399414,-1.4619965553283691
3150,3150,0,0,0.5206413269042969,-0.5727686285972595
3151,3151,0,0,3.187084674835205,-3.7870779037475586
3152,3152,0,0,3.604491710662842,-4.264230251312256
3153,3153,0,0,3.4842169284820557,-3.99110746383667
3154,3154,0,0,3.8968520164489746,-4.5667619705200195
3155,3155,1,0,-3.1932711601257324,3.826209545135498
3156,3156,0,0,3.5415990352630615,-4.100856304168701
3157,3157,1,0,-2.1928186416625977,2.624359607696533
3158,3158,0,0,3.476484537124634,-4.034678936004639
3159,3159,0,0,2.752751350402832,-3.084505319595337
3160,3160,0,0,0.47565844655036926,-0.5029667615890503
3161,3161,0,0,2.997537851333618,-3.295992612838745
3162,3162,1,1,-2.950909376144409,3.5173892974853516
3163,3163,0,0,1.8585606813430786,-1.9056639671325684
3164,3164,0,1,2.2592766284942627,-2.48933744430542
3165,3165,0,0,2.232581377029419,-2.484577178955078
3166,3166,0,0,3.0143003463745117,-3.497704267501831
3167,3167,1,0,-2.247574806213379,2.7105236053466797
3168,3168,0,0,0.9585110545158386,-1.0261831283569336
3169,3169,1,0,-1.2148168087005615,1.335526466369629
3170,3170,0,0,0.7812694311141968,-0.7581526637077332
3171,3171,0,1,3.355407238006592,-3.805147171020508
3172,3172,0,0,3.63460111618042,-4.191730499267578
3173,3173,0,0,2.839378833770752,-3.1503491401672363
3174,3174,0,0,3.9051342010498047,-4.597692966461182
3175,3175,0,0,3.8330769538879395,-4.443495750427246
3176,3176,0,0,3.8369126319885254,-4.4841814041137695
3177,3177,0,1,1.7283916473388672,-1.8753900527954102
3178,3178,1,1,-2.952619791030884,3.5631675720214844
3179,3179,0,0,3.4456288814544678,-3.9540655612945557
3180,3180,0,0,3.748558521270752,-4.247844696044922
3181,3181,0,0,3.674248695373535,-4.247872352600098
3182,3182,0,0,3.783449172973633,-4.486762046813965
3183,3183,1,1,-0.5005706548690796,0.7614835500717163
3184,3184,1,1,-3.5822343826293945,4.313333511352539
3185,3185,0,0,2.5527756214141846,-2.835300922393799
3186,3186,0,0,1.563995361328125,-1.6039481163024902
3187,3187,0,1,0.19675585627555847,-0.21520277857780457
3188,3188,0,0,3.844027519226074,-4.543856620788574
3189,3189,0,0,3.456449270248413,-3.8799304962158203
3190,3190,0,0,3.1701009273529053,-3.546534538269043
3191,3191,0,0,3.396059989929199,-3.8259851932525635
3192,3192,0,0,3.3383517265319824,-3.8065812587738037
3193,3193,0,0,3.956012725830078,-4.628689765930176
3194,3194,0,0,3.4154269695281982,-3.926037549972534
3195,3195,0,0,3.5319602489471436,-4.084075450897217
3196,3196,0,0,3.04107403755188,-3.346998691558838
3197,3197,1,0,-0.2975999712944031,0.2573525011539459
3198,3198,0,0,3.8008761405944824,-4.465803146362305
3199,3199,0,1,2.9535064697265625,-3.2106716632843018
3200,3200,0,0,3.396012306213379,-4.055832862854004
3201,3201,0,0,3.9795403480529785,-4.658788681030273
3202,3202,0,0,3.837367534637451,-4.518105506896973
3203,3203,1,0,-1.1658871173858643,1.350785493850708
3204,3204,0,1,2.024104118347168,-2.118807554244995
3205,3205,0,0,2.727189540863037,-3.1064529418945312
3206,3206,0,0,3.4691290855407715,-4.07478141784668
3207,3207,0,0,2.961433172225952,-3.2326152324676514
3208,3208,0,0,3.461366891860962,-4.034301280975342
3209,3209,0,0,3.2513530254364014,-3.6082634925842285
3210,3210,1,1,-3.4180877208709717,4.1564483642578125
3211,3211,0,0,3.4819533824920654,-4.052586078643799
3212,3212,0,0,0.34746992588043213,-0.41590172052383423
3213,3213,0,0,3.5980429649353027,-4.139654159545898
3214,3214,0,0,1.9760066270828247,-2.0874476432800293
3215,3215,1,1,-3.741253137588501,4.516239643096924
3216,3216,1,1,-2.5279030799865723,3.0609869956970215
3217,3217,0,0,3.715567111968994,-4.338751792907715
3218,3218,0,0,3.7469282150268555,-4.39813232421875
3219,3219,1,1,-2.34423828125,2.8245809078216553
3220,3220,1,1,-1.4292709827423096,1.8404353857040405
3221,3221,1,1,-0.2837485074996948,0.29737573862075806
3222,3222,1,1,-3.6292643547058105,4.440906524658203
3223,3223,1,1,-2.5387234687805176,3.062739849090576
3224,3224,0,0,3.4969499111175537,-4.028665542602539
3225,3225,0,1,2.3894877433776855,-2.5915191173553467
3226,3226,0,1,2.8034234046936035,-3.0765998363494873
3227,3227,0,1,4.01855993270874,-4.708024501800537
3228,3228,0,0,1.5484297275543213,-1.6761516332626343
3229,3229,0,0,0.6996778249740601,-0.69119793176651
3230,3230,0,0,3.771536350250244,-4.35557746887207
3231,3231,1,1,-0.864555835723877,0.9537642598152161
3232,3232,0,0,3.7106332778930664,-4.278658390045166
3233,3233,0,0,2.0308074951171875,-2.2567856311798096
3234,3234,0,0,1.039116621017456,-1.0929511785507202
3235,3235,1,1,-3.5758931636810303,4.353318214416504
3236,3236,0,0,3.846510171890259,-4.488472938537598
3237,3237,0,1,0.004679741803556681,0.0041605266742408276
3238,3238,1,1,-3.7189760208129883,4.5294880867004395
3239,3239,1,0,-0.1677023023366928,0.11515777558088303
3240,3240,0,0,1.5418146848678589,-1.758329153060913
3241,3241,0,0,3.940767765045166,-4.618444919586182
3242,3242,0,0,2.3474888801574707,-2.5888524055480957
3243,3243,0,0,3.3697471618652344,-3.9390580654144287
3244,3244,1,0,-1.5460048913955688,1.8324947357177734
3245,3245,0,1,2.43967342376709,-2.829568862915039
3246,3246,0,0,3.191254138946533,-3.676476001739502
3247,3247,0,0,2.14383602142334,-2.1764516830444336
3248,3248,0,1,2.192258834838867,-2.563246965408325
3249,3249,0,0,0.9585110545158386,-1.0261831283569336
3250,3250,0,0,3.656625270843506,-4.258255958557129
3251,3251,0,0,3.391599655151367,-3.868422508239746
3252,3252,1,1,-3.2336606979370117,3.9100003242492676
3253,3253,0,0,1.989953637123108,-2.148439645767212
3254,3254,0,0,2.986790895462036,-3.5250425338745117
3255,3255,1,1,-0.9015905857086182,0.9712763428688049
3256,3256,0,0,1.8769738674163818,-2.344655990600586
3257,3257,0,0,3.767130136489868,-4.418212413787842
3258,3258,0,0,3.319791793823242,-3.846719741821289
3259,3259,0,0,3.7160751819610596,-4.386172294616699
3260,3260,0,1,0.6972426176071167,-0.7138445377349854
3261,3261,0,0,3.3446526527404785,-3.888235569000244
3262,3262,0,1,0.04252549633383751,-0.036117810755968094
3263,3263,1,1,-3.54925537109375,4.341881275177002
3264,3264,1,1,-3.0614981651306152,3.6288340091705322
3265,3265,0,0,3.6302199363708496,-4.200336456298828
3266,3266,0,0,0.5194025039672852,-0.40278419852256775
3267,3267,0,0,0.86150062084198,-0.8979171514511108
3268,3268,0,0,3.6701536178588867,-4.286377429962158
3269,3269,0,0,2.939549207687378,-3.330345392227173
3270,3270,0,0,3.850027561187744,-4.47159481048584
3271,3271,0,1,2.074143409729004,-2.1910176277160645
3272,3272,0,0,3.580535888671875,-4.217287063598633
3273,3273,0,0,3.9051904678344727,-4.578652858734131
3274,3274,0,0,3.860999584197998,-4.546161651611328
3275,3275,0,0,3.903057098388672,-4.55126953125
3276,3276,0,0,3.784970760345459,-4.482038497924805
3277,3277,1,1,-3.7522201538085938,4.581673622131348
3278,3278,0,0,3.756256103515625,-4.351841926574707
3279,3279,0,0,3.9213991165161133,-4.622014999389648
3280,3280,1,1,-3.353358268737793,3.9991464614868164
3281,3281,1,0,-2.806203603744507,3.3600761890411377
3282,3282,1,0,-0.7122083306312561,0.7889049053192139
3283,3283,0,0,0.9585110545158386,-1.0261831283569336
3284,3284,0,0,0.9585110545158386,-1.0261831283569336
3285,3285,1,1,-3.523677110671997,4.20648193359375
3286,3286,0,0,2.2035906314849854,-2.4064059257507324
3287,3287,0,1,3.4579875469207764,-3.915550470352173
3288,3288,1,1,-1.5106903314590454,1.925553798675537
3289,3289,0,0,3.4349353313446045,-3.813021183013916
3290,3290,0,0,3.004005193710327,-3.4195117950439453
3291,3291,0,0,3.595224142074585,-4.131239891052246
3292,3292,0,0,3.7268266677856445,-4.317767143249512
3293,3293,0,0,2.429147720336914,-2.7627811431884766
